,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
16,17,D. Bennett,TEN,WR,16,26,1,0,12,0,80,1247,11,0,0,0,0,17.3,276.9
17,18,Brian Westbrook,PHI,RB,13,0,0,0,812,3,73,703,6,0,0,0,0,21.3,276.5
18,19,Tony Gonzalez,KC,TE,16,0,0,0,5,0,102,1258,7,0,0,0,0,16.9,270.3
19,20,Reggie Wayne,IND,WR,16,0,0,0,-4,0,77,1210,12,0,0,0,0,16.9,269.6
20,21,Corey Dillon,NE,RB,15,0,0,0,1635,12,15,103,1,0,0,0,0,17.4,260.8
21,22,Trent Green,KC,QB,16,4591,27,17,85,0,0,0,0,0,0,0,0,16.3,260.1
22,23,Donald Driver,GB,WR,16,0,0,0,4,0,84,1208,9,0,0,0,0,16.1,257.2
23,24,Jake Plummer,DEN,QB,16,4089,27,20,202,1,0,0,0,0,0,0,0,16.0,255.8
24,25,Antonio Gates,LAC,TE,15,0,0,0,0,0,81,964,13,0,0,0,0,17.0,255.4
25,26,Brett Favre,GB,QB,16,4088,30,17,36,0,0,0,0,0,0,0,0,15.9,255.1
26,27,Derrick Mason,TEN,WR,16,0,0,0,-3,0,96,1168,7,0,0,0,0,15.9,254.5
27,28,D. Jackson,SEA,WR,16,0,0,0,0,0,87,1199,7,0,0,0,0,15.6,248.9
28,29,Jake Delhomme,CAR,QB,16,3886,29,15,71,1,0,0,0,0,0,0,0,15.5,248.5
29,30,Isaac Bruce,LAR,WR,16,0,0,0,0,0,89,1292,6,0,0,0,1,15.4,246.2
30,31,Aaron Brooks,NO,QB,16,3810,21,16,173,4,1,1,0,0,0,0,0,15.3,244.8
31,32,Michael Clayton,TB,WR,16,0,0,0,30,0,80,1193,7,0,0,0,0,15.3,244.3
32,33,Drew Brees,LAC,QB,15,3159,27,7,85,2,1,38,0,0,0,0,0,16.1,241.7
33,34,Rod Smith,DEN,WR,16,0,0,0,33,0,79,1144,7,0,0,0,0,14.9,238.7
34,35,Marc Bulger,LAR,QB,14,3964,21,14,89,3,0,0,0,0,0,0,0,16.8,235.5
35,36,Brandon Stokley,IND,WR,16,0,0,0,0,0,68,1077,10,0,0,0,0,14.6,233.7
36,37,Clinton Portis,WAS,RB,15,15,1,0,1315,5,40,235,2,0,0,0,0,15.6,233.6
37,38,Thomas Jones,CHI,RB,14,0,0,0,948,7,56,427,0,0,0,0,0,16.7,233.5
38,39,Rudi Johnson,CIN,RB,16,0,0,0,1454,12,15,84,0,0,0,0,0,14.6,232.8
39,40,Nate Burleson,MIN,WR,16,0,0,0,49,0,68,1006,9,0,0,0,0,14.3,229.5
40,41,Ahman Green,GB,RB,15,20,1,0,1163,7,40,275,1,0,0,0,0,15.2,228.6
41,42,Andre Johnson,HOU,WR,16,0,0,0,12,0,79,1142,6,0,0,0,0,14.3,228.4
42,43,Willis McGahee,BUF,RB,16,0,0,0,1128,13,22,169,0,0,0,0,0,14.1,225.7
43,44,Jimmy Smith,JAX,WR,16,0,0,0,0,0,74,1172,6,0,0,0,0,14.1,225.2
44,45,Tom Brady,NE,QB,16,3692,28,14,28,0,0,0,0,0,0,0,0,14.0,224.5
45,46,Eric Moulds,BUF,WR,16,0,0,0,19,0,88,1043,5,0,0,0,0,13.9,222.2
46,47,Reuben Droughns,DEN,RB,16,0,0,0,1240,6,32,241,2,0,0,0,0,13.9,222.1
47,48,Jason Witten,DAL,TE,16,0,0,0,0,0,87,980,6,0,0,0,0,13.8,221.0
48,49,Michael Pittman,TB,RB,13,0,0,0,926,7,41,391,3,0,0,0,0,17.0,220.7
49,50,Eddie Kennison,KC,WR,14,0,0,0,15,0,62,1086,8,0,0,0,0,15.7,220.1
50,51,Warrick Dunn,ATL,RB,16,0,0,0,1106,9,29,294,0,0,0,0,0,13.7,219.0
51,52,Michael Vick,ATL,QB,15,2313,14,12,902,3,0,0,0,0,0,0,0,14.6,218.7
52,53,Joe Porter,LV,CB,16,0,0,0,-4,0,64,998,9,0,0,0,0,13.3,213.4
53,54,Hines Ward,PIT,WR,16,0,0,0,25,1,80,1004,4,0,0,0,0,13.3,212.9
54,55,Priest Holmes,KC,RB,8,0,0,0,892,14,19,187,1,0,0,0,0,26.6,212.9
55,56,Matt Hasselbeck,SEA,QB,14,3382,22,15,90,1,0,0,0,0,0,0,0,15.0,210.3
56,57,Deuce McAllister,NO,RB,14,0,0,0,1074,9,34,228,0,0,0,0,0,15.0,210.2
57,58,Chris Chambers,MIA,WR,15,0,0,0,76,0,69,898,7,0,0,0,0,13.9,208.4
58,59,Fred Taylor,JAX,RB,14,0,0,0,1224,2,36,345,1,0,0,0,0,14.8,206.9
59,60,Nick Goings,CAR,RB,16,0,0,0,821,6,45,394,1,0,0,0,0,12.9,206.5
60,61,A. Lelie,DEN,WR,16,0,0,0,5,0,54,1084,7,0,0,0,0,12.8,204.9
61,62,David Carr,HOU,QB,16,3531,16,14,299,0,0,0,0,0,0,0,0,12.7,203.1
62,63,Kevin Johnson,DAL,WR,16,0,0,1,13,0,70,981,6,0,0,0,0,12.6,201.4
63,64,Randy Moss,MIN,WR,13,37,0,1,0,0,49,767,13,0,0,0,0,15.5,201.2
64,65,TJ Houshmandzadeh,CIN,WR,16,0,0,0,51,0,73,978,4,0,0,0,0,12.5,199.9
65,66,Kevin Jones,DET,RB,15,0,0,0,1133,5,28,180,1,0,0,0,0,12.9,193.3
66,67,Lee Evans,BUF,WR,16,0,0,0,85,0,48,843,9,0,0,0,0,12.1,192.8
67,68,Byron Leftwich,JAX,QB,14,2941,15,10,148,2,1,-7,0,0,0,0,0,13.6,190.7
68,69,Laveranues Coles,WAS,WR,16,0,0,0,-3,0,90,950,1,0,0,0,0,11.8,188.7
69,70,Joey Harrington,DET,QB,16,3047,19,12,175,0,0,0,0,0,0,0,0,11.7,187.4
70,71,Jerome Bettis,PIT,RB,15,10,1,0,941,13,6,46,0,0,0,0,0,12.5,187.1
71,72,Larry Fitzgerald,ARI,WR,16,0,0,0,14,0,58,780,8,0,0,0,0,11.6,185.4
72,73,Marshall Faulk,LAR,RB,14,0,0,0,774,3,50,310,1,0,0,0,0,13.2,184.4
73,74,Roy Williams,DET,WR,14,0,0,0,1,0,54,817,8,0,0,0,0,13.0,181.8
74,75,Kerry Collins,LV,QB,14,3495,21,20,36,0,0,0,0,0,0,0,0,13.0,181.4
75,76,R. McMichael,MIA,TE,16,0,0,0,0,0,73,791,4,0,0,0,0,11.1,178.1
76,77,Kevan Barlow,SF,RB,15,0,0,0,822,7,35,212,0,0,0,0,0,11.8,176.4
77,78,Emmitt Smith,ARI,RB,15,21,1,0,937,9,15,105,0,0,0,0,0,11.7,176.0
78,79,Donnie Edwards,LAC,LB,16,0,0,0,0,0,0,0,0,1,5,3,0,10.9,175.2
79,80,E. Johnson,SF,TE,16,0,0,0,0,0,82,825,2,0,0,0,0,10.9,174.5
80,81,Larry Johnson,KC,RB,10,0,0,0,581,9,22,278,2,0,0,0,0,17.4,173.9
81,82,Vinny Testaverde,DAL,QB,16,3532,17,20,38,1,0,0,0,0,0,0,0,10.8,173.1
82,83,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,5,2,1,1,10.7,170.9
83,84,Chris Brown,TEN,RB,11,0,0,0,1067,6,20,147,0,0,0,0,0,15.4,169.4
84,85,Donte' Stallworth,NO,WR,16,0,0,0,37,0,58,767,5,0,0,0,0,10.5,168.4
85,86,Chad Pennington,NYJ,QB,13,2673,16,9,126,1,0,0,0,0,0,0,0,12.9,167.5
86,87,Ben Roethlisberger,PIT,QB,14,2621,17,11,144,1,0,0,0,0,0,0,0,11.9,167.2
87,88,D. Patten,NE,WR,16,0,0,0,5,0,44,800,7,0,0,0,0,10.4,166.5
88,89,J. Wiggins,MIN,TE,14,0,0,0,0,0,71,705,4,0,0,0,0,11.8,165.5
89,90,Jamal Lewis,BAL,RB,12,0,0,0,1006,7,10,116,0,0,0,0,0,13.7,164.2
90,91,Jeremy Shockey,NYG,TE,15,0,0,0,0,0,61,666,6,0,0,0,0,10.9,163.6
91,92,D. Givens,NE,WR,15,0,0,0,0,0,56,874,3,0,0,0,0,10.8,161.4
92,93,M. Robinson,MIN,WR,16,0,0,0,0,0,47,657,8,0,0,0,0,10.0,160.7
93,94,Sinorice Moss,NYJ,WR,15,0,0,0,18,0,45,838,5,0,0,0,0,10.7,160.6
94,95,Billy Volek,TEN,QB,10,2486,18,10,50,1,1,0,0,0,0,0,0,15.9,159.4
95,96,Alge Crumpler,ATL,TE,14,0,0,0,0,0,48,774,6,0,0,0,0,11.4,159.4
96,97,Drew Bledsoe,BUF,QB,16,2932,20,16,37,0,0,0,0,0,0,0,0,9.9,159.0
97,98,Carson Palmer,CIN,QB,13,2897,18,18,47,1,0,0,0,0,0,0,0,12.2,158.6
98,99,Brian Griese,TB,QB,11,2632,20,12,17,0,1,-4,0,0,0,0,0,14.3,157.6
99,100,Derrick Blaylock,KC,RB,12,0,0,0,539,8,25,246,1,0,0,0,0,13.1,157.5
