,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,PASSING,PASSING,PASSING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,DEFENSE,DEFENSE,DEFENSE,DEFENSE,Unnamed: 17_level_0,Unnamed: 18_level_0
39,40,Eddie Kennison,KC,WR,16,0,0,0,43,0,68,1102,5,0,0,0,0,13.2,210.5
40,41,Drew Brees,LAC,QB,16,3576,24,15,49,1,0,0,0,0,0,0,0,13.1,209.9
41,42,Derrick Mason,BAL,WR,16,0,0,0,0,0,86,1073,3,0,0,0,0,13.1,209.3
42,43,Reuben Droughns,CLE,RB,16,0,0,0,1232,2,39,369,0,0,0,0,0,13.1,209.1
43,44,Randy Moss,LV,WR,16,0,0,0,0,0,60,1005,8,0,0,0,0,13.0,208.5
44,45,Jimmy Smith,JAX,WR,16,0,0,0,0,0,70,1023,6,0,0,0,0,13.0,208.3
45,46,Kerry Collins,LV,QB,15,3759,20,12,39,1,0,0,0,0,0,0,0,13.9,208.3
46,47,Deion Branch,NE,WR,16,0,0,0,0,0,78,998,5,0,0,0,0,13.0,207.8
47,48,Drew Bledsoe,DAL,QB,16,3639,23,17,50,2,0,0,0,0,0,0,0,12.9,206.6
48,49,Donte' Stallworth,NO,WR,16,0,0,0,2,0,70,945,7,0,0,0,0,12.8,204.7
49,50,Domanick Davis,HOU,RB,11,0,0,0,976,2,39,337,4,0,0,0,0,18.6,204.3
50,51,Todd Heap,BAL,TE,16,0,0,0,0,0,75,855,7,0,0,0,0,12.5,200.5
51,52,Joe Porter,LV,CB,16,0,0,0,-8,0,76,942,5,0,0,0,0,12.5,199.4
52,53,Willis McGahee,BUF,RB,16,0,0,0,1247,5,28,178,0,0,0,0,0,12.4,198.5
53,54,Jeremy Shockey,NYG,TE,15,0,0,0,0,0,65,891,7,0,0,0,0,13.2,198.1
54,55,Jake Delhomme,CAR,QB,16,3421,24,16,31,1,0,0,0,0,0,0,0,12.4,197.9
55,56,Mark Brunell,WAS,QB,16,3050,23,10,111,0,0,0,0,0,0,0,0,12.2,195.1
56,57,A. Bryant,CLE,WR,16,0,0,0,3,0,69,1009,4,0,0,0,0,12.0,192.2
57,58,Willie Parker,PIT,RB,15,0,0,0,1202,4,18,218,1,0,0,0,0,12.7,190.0
58,59,Corey Dillon,NE,RB,12,0,0,0,733,12,22,181,1,0,0,0,0,15.8,189.4
59,60,Chris Cooley,WAS,TE,16,0,0,0,0,0,71,774,7,0,0,0,0,11.8,188.4
60,61,Laveranues Coles,NYJ,WR,16,0,0,0,0,0,73,845,5,0,0,0,0,11.7,187.5
61,62,Kevin Johnson,DAL,WR,16,0,0,0,3,0,71,839,6,0,0,0,0,11.7,187.2
62,63,Eric Moulds,BUF,WR,15,0,0,0,0,0,81,816,4,0,0,0,0,12.4,186.6
63,64,J. Jurevicius,SEA,WR,16,0,0,0,0,0,55,694,10,0,0,0,0,11.5,184.4
64,65,Alge Crumpler,ATL,TE,16,0,0,0,0,0,65,877,5,0,0,0,0,11.4,182.7
65,66,Julius Jones,DAL,RB,13,0,0,0,993,5,35,218,0,0,0,0,0,14.0,182.1
66,67,Kevin Curtis,LAR,WR,16,0,0,0,5,1,60,801,6,0,0,1,0,11.3,180.6
67,68,Tony Gonzalez,KC,TE,16,0,0,0,0,0,78,905,2,0,0,0,0,11.3,180.5
68,69,Steve McNair,TEN,QB,14,3161,16,11,139,1,0,0,0,0,0,0,0,12.9,180.3
69,70,Chris Brown,TEN,RB,15,0,0,0,851,5,25,327,2,0,0,0,0,11.9,178.8
70,71,Cadillac Williams,TB,RB,14,0,0,0,1178,6,20,81,0,0,0,0,0,12.7,177.9
71,72,Jason Witten,DAL,TE,16,0,0,0,0,0,66,757,6,0,0,0,0,11.1,177.7
72,73,Jonathan Vilma,NYJ,LB,16,0,0,0,0,0,0,0,0,1,1,4,1,11.0,175.7
73,74,DeShaun Foster,CAR,FB,15,0,0,0,879,2,34,372,1,0,0,0,0,11.7,175.1
74,75,Brett Favre,GB,QB,16,3881,20,29,62,0,0,0,0,0,0,0,0,10.8,173.4
75,76,Korey Toomer,NYG,WR,16,0,0,0,0,0,60,684,7,0,0,0,0,10.7,170.4
76,77,Aaron Brooks,NO,QB,13,2882,13,17,281,2,0,0,0,0,0,0,0,13.0,169.4
77,78,Ben Roethlisberger,PIT,QB,12,2385,17,9,69,3,0,0,0,0,0,0,0,14.0,168.3
78,79,Lee Evans,BUF,WR,16,0,0,0,38,0,48,743,7,0,0,0,0,10.5,168.1
79,80,Ronnie Brown,MIA,RB,15,0,0,0,907,4,32,232,1,0,0,0,0,11.2,167.9
80,81,Tatum Bell,DEN,RB,15,0,0,0,921,8,18,104,0,0,0,0,0,11.1,166.5
81,82,Donnie Edwards,LAC,LB,16,0,0,0,0,0,0,0,0,3,2,2,0,10.3,164.5
82,83,Gus Frerotte,MIA,QB,16,2996,18,13,61,0,0,0,0,0,0,0,0,10.2,163.9
83,84,Muhsin Muhammad II,CHI,WR,15,0,0,0,0,0,64,750,4,0,0,0,0,10.9,163.0
84,85,Roy Williams,DET,WR,13,0,0,0,0,0,45,687,8,0,0,0,0,12.4,161.7
85,86,Zack Thomas,MIA,LB,14,0,0,0,0,0,0,0,0,2,1,4,1,11.5,161.1
86,87,David Carr,HOU,QB,16,2488,14,11,308,1,0,0,0,0,0,0,0,10.0,160.3
87,88,M. Peterson,JAX,LB,16,0,0,0,0,0,0,0,0,6,3,2,1,10.0,159.9
88,89,London Fletcher,BUF,LB,16,0,0,0,0,0,0,0,0,4,1,1,2,10.0,159.6
89,90,Terrell Owens,PHI,WR,7,0,0,0,2,0,47,763,6,0,0,0,0,22.8,159.5
90,91,Bobby Engram,SEA,WR,13,0,0,0,0,0,67,778,3,0,0,0,0,12.2,158.8
91,92,D. Bennett,TEN,WR,13,0,0,0,3,0,58,738,4,0,0,0,0,12.0,156.1
92,93,Jamal Lewis,BAL,RB,15,0,0,0,906,3,32,191,1,0,0,0,0,10.4,155.7
93,94,Keith Bulluck,TEN,LB,16,0,0,0,0,0,0,0,0,5,2,1,1,9.7,155.2
94,95,Donovan McNabb,PHI,QB,9,2507,16,9,55,1,0,0,0,0,0,0,0,17.1,153.8
95,96,Mewelde Moore,MIN,RB,16,0,0,0,662,1,37,339,2,0,0,0,0,9.6,153.1
96,97,Adalius Thomas,BAL,LB,16,0,0,0,0,0,0,0,0,9,2,4,3,9.5,152.0
97,98,E. Wilford,JAX,WR,16,0,0,0,0,0,41,681,7,0,0,0,0,9.4,151.1
98,99,E. Parker,LAC,WR,15,0,0,0,55,0,57,725,3,0,0,0,0,10.1,151.0
99,100,J. Feely,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.4,150.0
